CycPeptMPDB_ID,Source,Year,Original_Name_in_Source_Literature,Structurally_Unique_ID,SMILES,Monomer_Length,Molecule_Shape,PAMPA,Caco2,MDCK,RRCK,MolLogP,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10,Normalized_PAMPA,Binary,Soft_Label,TPSA,Sequence_TPSA,Sum_Seq_PSA,TPSA_consistence,Normalized_MolLogP,Normalized_TPSA,Pred_1,Pred_2,Pred_3,Pred_4,Pred_5,Pred_6,Pred_7,Pred_8,Pred_9
6169,2021_Kelly,2021,L1_15.3.1.3.3.2,6169,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-6.91,,,,2.9464,train,train,train,test,valid,train,test,valid,train,train,-0.455,0,0.0,235.46,"[17.07, 20.31, 20.31, 38.33, 20.31, 29.1, 20.31, 20.31, 29.1, 20.31]",235.46,True,0.19710025,-0.201964442,-0.27489966,-0.12113134,0.041198306,-0.2805119,0.14509314,-0.09541848,0.08306735,0.15472996,0.0584607
6170,2021_Kelly,2021,L1_15.3.1.3.4.2,6170,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.91,,,,2.9464,train,train,train,valid,train,train,train,valid,test,train,0.045,1,0.5225,235.46,"[17.07, 20.31, 20.31, 38.33, 20.31, 29.1, 20.31, 20.31, 29.1, 20.31]",235.46,True,0.19710025,-0.201964442,-0.037133783,-0.025276989,0.017133672,-0.013902494,0.21276973,0.07153724,0.09550672,0.15609884,0.116291195
6171,2021_Kelly,2021,L1_15.3.2.2.4.2,6171,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-6.22,,,,2.6042,test,train,train,train,train,train,train,test,train,valid,-0.11,0,0.445,244.25,"[17.07, 20.31, 20.31, 38.33, 20.31, 29.1, 29.1, 20.31, 29.1, 20.31]",244.25,True,0.127533901,-0.135036357,-0.1727157,-0.14683214,-0.18811539,-0.139837,-0.12511759,-0.20519431,-0.16810228,-0.17486113,-0.10173029
6172,2021_Kelly,2021,L1_15.3.2.3.3.2,6172,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.44,,,,2.9464,train,train,test,train,train,train,train,train,train,train,0.28,1,1.0,235.46,"[17.07, 20.31, 20.31, 38.33, 20.31, 29.1, 20.31, 20.31, 29.1, 20.31]",235.46,True,0.19710025,-0.201964442,0.17755613,0.18289709,0.11952757,0.2766029,0.23130539,0.041059107,0.17651147,0.22374102,0.21347299
6173,2021_Kelly,2021,L1_15.3.3.1.1.2,6173,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-7.1,,,,2.6042,train,test,train,train,train,train,train,train,train,train,-0.55,0,0.0,244.25,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 29.1, 29.1, 29.1, 20.31]",244.25,True,0.127533901,-0.135036357,-0.3523305,-0.34456247,-0.34735104,-0.5484002,-0.45710385,-0.4628349,-0.28689885,-0.21290019,-0.22083947
6174,2021_Kelly,2021,L1_15.3.3.2.2.2,6174,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-6.47,,,,2.6042,train,test,valid,train,train,train,train,train,valid,train,-0.235,0,0.3825,244.25,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 29.1, 29.1, 29.1, 20.31]",244.25,True,0.127533901,-0.135036357,-0.2594302,-0.12733904,-0.2423611,-0.21528351,-0.19499195,-0.18073955,-0.22094518,-0.26697305,-0.035366572
6175,2021_Kelly,2021,L1_15.3.3.3.1.2,6175,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-6.09,,,,2.9464,train,train,train,train,train,train,valid,train,train,train,-0.045,0,0.4775,235.46,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 20.31, 29.1, 29.1, 20.31]",235.46,True,0.19710025,-0.201964442,-0.060031414,-0.037474684,-0.0982038,-0.08784862,-0.07748855,-0.09732899,-0.0726294,0.071764484,-0.029212711
6176,2021_Kelly,2021,L1_15.3.3.4.3.2,6176,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-6.05,,,,3.2886,train,train,train,train,train,train,train,train,train,valid,-0.025,0,0.4875,226.67,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 20.31, 20.31, 29.1, 20.31]",226.67,True,0.266666599,-0.268892527,0.17370573,0.21204644,0.17833349,0.02331978,0.21229109,0.053095732,0.14060359,0.27212542,0.18944672
6177,2021_Kelly,2021,L1_15.3.4.1.4.2,6177,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.63,,,,2.9464,train,train,valid,train,train,test,train,train,train,train,0.185,1,0.5925,235.46,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 29.1, 20.31, 29.1, 20.31]",235.46,True,0.19710025,-0.201964442,0.1913603,0.22694737,0.22563082,0.20853755,0.34911126,0.17745933,0.1923675,0.24667284,0.28064027
6178,2021_Kelly,2021,L1_15.3.4.3.1.2,6178,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.94,,,,2.9464,train,train,test,train,train,train,train,train,train,train,0.03,1,0.515,235.46,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 20.31, 29.1, 29.1, 20.31]",235.46,True,0.19710025,-0.201964442,0.13281684,0.17526984,0.15288672,0.042091023,0.21388938,0.064026326,0.082581915,0.119545504,0.14078662
6179,2021_Kelly,2021,L1_15.3.4.3.3.2,6179,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.19,,,,3.2886,test,train,test,valid,train,test,train,train,train,train,0.405,1,1.0,226.67,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 20.31, 20.31, 29.1, 20.31]",226.67,True,0.266666599,-0.268892527,0.21756941,0.2608188,0.27316296,0.27453044,0.28761774,0.22567798,0.24787655,0.3073806,0.2684364
6180,2021_Kelly,2021,L1_15.3.4.3.4.2,6180,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.49,,,,3.2886,train,train,train,valid,valid,train,valid,train,train,valid,0.255,1,1.0,226.67,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 20.31, 20.31, 29.1, 20.31]",226.67,True,0.266666599,-0.268892527,0.26028958,0.30166543,0.2794145,0.2953158,0.33879256,0.31971622,0.25814277,0.3255128,0.30172867
6181,2021_Kelly,2021,L1_15.3.4.4.1.2,6181,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.26,,,,2.9464,train,train,train,train,train,valid,valid,valid,train,train,0.37,1,1.0,235.46,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 20.31, 29.1, 29.1, 20.31]",235.46,True,0.19710025,-0.201964442,0.11264874,0.08688292,0.013888016,0.3474431,0.12894323,0.050729334,-0.0704836,-0.008727843,0.027081061
6182,2021_Kelly,2021,L1_15.3.4.4.4.2,6182,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.15,,,,3.2886,valid,train,train,train,valid,train,train,train,train,train,0.425,1,1.0,226.67,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 20.31, 20.31, 29.1, 20.31]",226.67,True,0.266666599,-0.268892527,0.29678428,0.22543943,0.20332977,0.35147926,0.29021108,0.2598413,0.20630312,0.24103478,0.26698908
6183,2021_Kelly,2021,L1_15.4.1.2.1.2,6183,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-6.85,,,,2.262,valid,train,train,train,train,train,valid,train,train,train,-0.425,0,0.0,253.04,"[17.07, 20.31, 20.31, 38.33, 20.31, 29.1, 29.1, 29.1, 29.1, 20.31]",253.04,True,0.057967553,-0.068108273,-0.2790485,-0.23025507,-0.14144297,-0.49127623,-0.311875,-0.34787786,-0.32503557,-0.30001208,-0.2165879
6184,2021_Kelly,2021,L1_15.4.1.2.4.2,6184,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-6.0,,,,2.6042,train,test,train,test,train,train,train,train,train,train,0.0,0,0.5,244.25,"[17.07, 20.31, 20.31, 38.33, 20.31, 29.1, 29.1, 20.31, 29.1, 20.31]",244.25,True,0.127533901,-0.135036357,-0.021930553,0.025331132,-0.015014831,-0.22544083,-0.021830643,-0.110216156,-0.06818993,0.03764564,-0.006599336
6185,2021_Kelly,2021,L1_15.4.1.4.3.2,6185,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.16,,,,2.9464,valid,train,train,test,train,train,train,train,valid,test,0.42,1,1.0,235.46,"[17.07, 20.31, 20.31, 38.33, 20.31, 29.1, 20.31, 20.31, 29.1, 20.31]",235.46,True,0.19710025,-0.201964442,0.24168614,0.27139258,0.231897,0.28314313,0.32504743,0.17864668,0.18203938,0.31863472,0.3254085
6186,2021_Kelly,2021,L1_15.4.2.2.2.2,6186,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-6.74,,,,2.262,valid,train,train,train,train,train,valid,test,train,train,-0.37,0,0.0,253.04,"[17.07, 20.31, 20.31, 38.33, 20.31, 29.1, 29.1, 29.1, 29.1, 20.31]",253.04,True,0.057967553,-0.068108273,-0.21702895,-0.2797021,-0.31977075,-0.36363503,-0.37893566,-0.36556107,-0.544059,-0.45212397,-0.31155625
6187,2021_Kelly,2021,L1_15.4.3.3.1.2,6187,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.01,,-5.12,,2.9464,train,valid,train,train,test,train,train,train,train,train,0.495,1,1.0,235.46,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 20.31, 29.1, 29.1, 20.31]",235.46,True,0.19710025,-0.201964442,0.20334154,0.1686492,0.16601157,0.50948125,0.13262115,0.114421874,0.11079821,0.23652408,0.25737557
6188,2021_Kelly,2021,L1_15.4.3.4.4.2,6188,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.43,,,,3.2886,test,train,train,train,train,train,train,train,train,train,0.285,1,1.0,226.67,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 20.31, 20.31, 29.1, 20.31]",226.67,True,0.266666599,-0.268892527,0.32473552,0.31076765,0.30568078,0.29967538,0.3506388,0.29373896,0.28848538,0.36798328,0.37038055
6189,2021_Kelly,2021,L1_15.4.4.2.3.2,6189,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.19,,,,2.9464,train,train,train,train,train,train,train,train,train,train,0.405,1,1.0,235.46,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 29.1, 20.31, 29.1, 20.31]",235.46,True,0.19710025,-0.201964442,0.28778902,0.27730736,0.26049846,0.37926677,0.3225619,0.22724758,0.20017561,0.31003913,0.31107527
6190,2021_Kelly,2021,L1_15.4.4.2.4.2,6190,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.3,,,,2.9464,train,train,train,train,test,train,train,train,train,train,0.35,1,1.0,235.46,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 29.1, 20.31, 29.1, 20.31]",235.46,True,0.19710025,-0.201964442,0.2909038,0.22097713,0.17859411,0.33091214,0.2806164,0.20686871,0.16640334,0.29215017,0.2517527
6191,2021_Kelly,2021,L1_15.4.4.3.4.2,6191,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.2,,,,3.2886,train,train,train,train,train,train,train,valid,train,train,0.4,1,1.0,226.67,"[17.07, 20.31, 20.31, 38.33, 20.31, 20.31, 20.31, 20.31, 29.1, 20.31]",226.67,True,0.266666599,-0.268892527,0.35961956,0.3435888,0.35798222,0.42991695,0.39241475,0.37667704,0.3194986,0.3759055,0.38127464
6192,2021_Kelly,2021,L1_16.1.1.1.1.2,6192,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-8.4,,,,1.9198,train,valid,train,train,train,train,train,train,train,train,-1.0,0,0.0,261.83,"[17.07, 20.31, 20.31, 38.33, 29.1, 29.1, 29.1, 29.1, 29.1, 20.31]",261.83,True,-0.011598796,-0.001180188,-1.0753655,-0.9165344,-0.7709595,-0.973579,-0.92433417,-1.0009382,-0.89384025,-0.7563464,-0.85841405
6193,2021_Kelly,2021,L1_16.1.1.1.3.2,6193,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-6.66,,,,2.262,train,train,test,valid,valid,train,train,train,train,train,-0.33,0,0.0,253.04,"[17.07, 20.31, 20.31, 38.33, 29.1, 29.1, 29.1, 20.31, 29.1, 20.31]",253.04,True,0.057967553,-0.068108273,-0.10886094,-0.43174046,-0.39941853,-0.2700832,-0.38848424,-0.41559017,-0.5378431,-0.40792152,-0.37351406
6194,2021_Kelly,2021,L1_16.1.1.2.1.2,6194,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-8.7,,,,1.9198,train,train,valid,test,train,train,train,valid,train,test,-1.0,0,0.0,261.83,"[17.07, 20.31, 20.31, 38.33, 29.1, 29.1, 29.1, 29.1, 29.1, 20.31]",261.83,True,-0.011598796,-0.001180188,-0.7976631,-0.7199876,-0.6443956,-0.61080235,-0.78157467,-0.78792375,-0.7236822,-0.7205526,-0.70520264
6195,2021_Kelly,2021,L1_16.1.1.3.1.2,6195,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-6.86,,,,2.262,test,train,train,test,train,train,train,train,train,train,-0.43,0,0.0,253.04,"[17.07, 20.31, 20.31, 38.33, 29.1, 29.1, 20.31, 29.1, 29.1, 20.31]",253.04,True,0.057967553,-0.068108273,-0.5284698,-0.48287827,-0.48563248,-0.48500723,-0.6119488,-0.5255766,-0.5609527,-0.4015318,-0.42826298
6196,2021_Kelly,2021,L1_16.1.1.3.3.2,6196,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-6.78,,,,2.6042,train,train,train,train,train,train,train,test,train,train,-0.39,0,0.0,244.25,"[17.07, 20.31, 20.31, 38.33, 29.1, 29.1, 20.31, 20.31, 29.1, 20.31]",244.25,True,0.127533901,-0.135036357,-0.041748784,-0.27292186,-0.23014933,-0.40793374,-0.095943674,-0.22979695,-0.27565676,-0.20119897,-0.18997385
6197,2021_Kelly,2021,L1_16.1.1.3.4.2,6197,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-6.03,,,,2.6042,train,train,train,train,train,train,train,train,test,train,-0.015,0,0.4925,244.25,"[17.07, 20.31, 20.31, 38.33, 29.1, 29.1, 20.31, 20.31, 29.1, 20.31]",244.25,True,0.127533901,-0.135036357,0.08716665,-0.22517934,-0.20501074,-0.11943641,-0.06566758,-0.17682856,-0.21163377,-0.22056371,-0.19081025
6198,2021_Kelly,2021,L1_16.1.1.4.3.2,6198,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-6.28,,,,2.6042,train,train,train,train,train,train,train,train,train,valid,-0.14,0,0.43,244.25,"[17.07, 20.31, 20.31, 38.33, 29.1, 29.1, 20.31, 20.31, 29.1, 20.31]",244.25,True,0.127533901,-0.135036357,0.004390709,-0.0293301,-0.1714637,-0.16878566,-0.13077328,-0.1320408,-0.09800138,-0.13594386,-0.021168016
6199,2021_Kelly,2021,L1_16.1.2.2.1.2,6199,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-7.16,,,,1.9198,valid,train,train,valid,train,train,train,train,train,train,-0.58,0,0.0,261.83,"[17.07, 20.31, 20.31, 38.33, 29.1, 29.1, 29.1, 29.1, 29.1, 20.31]",261.83,True,-0.011598796,-0.001180188,-0.9456832,-0.6834147,-0.6813437,-0.7870049,-0.85385406,-0.6185863,-0.7972062,-0.7480774,-0.71672595
6200,2021_Kelly,2021,L1_16.1.2.3.3.2,6200,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-5.7,,,,2.6042,train,test,train,train,train,train,train,train,valid,train,0.15,1,0.575,244.25,"[17.07, 20.31, 20.31, 38.33, 29.1, 29.1, 20.31, 20.31, 29.1, 20.31]",244.25,True,0.127533901,-0.135036357,0.10660902,0.029420821,-0.028650487,0.15087917,0.09077796,-0.030446596,-0.0026234118,-0.028280754,0.058906637
6201,2021_Kelly,2021,L1_16.1.2.4.1.2,6201,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-7.19,,,,2.262,train,train,train,train,train,train,train,train,train,test,-0.595,0,0.0,253.04,"[17.07, 20.31, 20.31, 38.33, 29.1, 29.1, 20.31, 29.1, 29.1, 20.31]",253.04,True,0.057967553,-0.068108273,-0.50494605,-0.41391945,-0.4358946,-0.5734114,-0.5247341,-0.40090734,-0.5114036,-0.47325638,-0.46493724
6202,2021_Kelly,2021,L1_16.1.3.1.3.2,6202,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-5.96,,,,2.6042,train,train,train,test,train,train,train,valid,train,train,0.02,1,0.51,244.25,"[17.07, 20.31, 20.31, 38.33, 29.1, 20.31, 29.1, 20.31, 29.1, 20.31]",244.25,True,0.127533901,-0.135036357,0.28641778,-0.088272475,0.029133923,0.034675576,0.23556384,0.13266857,-0.13765085,0.07607837,0.13723475
